0	169	0	0	0
0	0	169	0	0
169	0	0	0	0
169	0	0	0	0
169	0	0	0	0
0	169	0	0	0
0	0	0	169	0
0	0	0	169	0
0	0	0	169	0
0	169	0	0	0
0	0	169	0	0
169	0	0	0	0
0	0	169	0	0
0	0	0	169	0
0	0	0	169	0
0	169	0	0	0
0	0	169	0	0
0	0	169	0	0
169	0	0	0	0
0	0	0	169	0
0	169	0	0	0
0	0	0	169	0
154	0	15	0	0
0	0	0	169	0
0	0	0	169	0
167	2	0	0	0
0	0	169	0	0
169	0	0	0	0
169	0	0	0	0
0	169	0	0	0
0	0	0	169	0
0	0	169	0	0
0	169	0	0	0
0	0	0	169	0
0	0	169	0	0
0	0	169	0	0
169	0	0	0	0
0	0	169	0	0
0	0	0	169	0
0	169	0	0	0
1	0	168	0	0
0	0	0	169	0
169	0	0	0	0
0	0	0	169	0
0	0	169	0	0
0	0	169	0	0
0	0	0	169	0
0	0	0	169	0
169	0	0	0	0
0	0	169	0	0
0	169	0	0	0
0	169	0	0	0
0	0	0	169	0
169	0	0	0	0
0	0	169	0	0
0	0	169	0	0
0	0	0	169	0
0	0	169	0	0
0	169	0	0	0
169	0	0	0	0
0	0	169	0	0
169	0	0	0	0
169	0	0	0	0
0	0	0	169	0
0	1	0	168	0
0	0	0	169	0
169	0	0	0	0
169	0	0	0	0
0	3	0	166	0
0	169	0	0	0
0	0	167	2	0
0	0	0	169	0
0	0	0	169	0
0	0	169	0	0
0	0	169	0	0
0	0	169	0	0
0	0	0	169	0
169	0	0	0	0
0	0	0	169	0
165	4	0	0	0
0	0	169	0	0
0	0	169	0	0
0	0	0	169	0
0	0	169	0	0
0	0	0	169	0
0	0	0	169	0
0	169	0	0	0
0	0	1	168	0
0	0	0	169	0
169	0	0	0	0
0	0	0	169	0
169	0	0	0	0
0	169	0	0	0
0	0	0	169	0
169	0	0	0	0
0	0	169	0	0
0	0	0	169	0
0	1	0	168	0
1	0	168	0	0
0	0	169	0	0
0	0	0	169	0
0	169	0	0	0
0	0	0	169	0
0	0	0	169	0
0	0	169	0	0
0	0	169	0	0
0	169	0	0	0
0	169	0	0	0
169	0	0	0	0
0	0	0	169	0
0	169	0	0	0
169	0	0	0	0
0	0	0	169	0
0	0	0	169	0
169	0	0	0	0
0	0	0	169	0
0	0	169	0	0
0	0	169	0	0
0	169	0	0	0
0	0	169	0	0
0	0	169	0	0
0	0	169	0	0
0	169	0	0	0
0	0	0	169	0
0	0	0	169	0
0	0	169	0	0
0	0	169	0	0
169	0	0	0	0
0	0	169	0	0
0	0	169	0	0
0	0	0	169	0
0	0	0	169	0
169	0	0	0	0
0	0	0	169	0
0	0	0	169	0
0	169	0	0	0
0	0	169	0	0
0	0	169	0	0
169	0	0	0	0
0	0	169	0	0
0	0	0	169	0
169	0	0	0	0
0	0	0	169	0
169	0	0	0	0
0	0	169	0	0
0	0	0	169	0
169	0	0	0	0
0	0	0	169	0
0	169	0	0	0
0	0	0	169	0
0	0	0	169	0
0	0	169	0	0
0	0	0	169	0
0	0	0	169	0
3	0	166	0	0
0	169	0	0	0
0	0	0	169	0
1	0	168	0	0
169	0	0	0	0
169	0	0	0	0
0	0	0	169	0
169	0	0	0	0
169	0	0	0	0
0	0	0	169	0
169	0	0	0	0
0	0	169	0	0
0	0	0	169	0
0	0	0	169	0
0	0	169	0	0
0	169	0	0	0
5	0	0	164	0
0	169	0	0	0
0	0	169	0	0
0	0	0	169	0
169	0	0	0	0
0	0	0	169	0
0	169	0	0	0
0	0	169	0	0
0	169	0	0	0
169	0	0	0	0
169	0	0	0	0
0	0	169	0	0
0	169	0	0	0
169	0	0	0	0
0	0	169	0	0
0	0	0	169	0
169	0	0	0	0
169	0	0	0	0
0	0	0	169	0
0	0	0	169	0
0	0	0	169	0
169	0	0	0	0
0	0	169	0	0
0	169	0	0	0
169	0	0	0	0
169	0	0	0	0
169	0	0	0	0
0	0	0	169	0
0	0	169	0	0
169	0	0	0	0
0	169	0	0	0
0	169	0	0	0
0	0	0	169	0
0	0	0	169	0
0	0	169	0	0
1	0	168	0	0
0	169	0	0	0
0	1	0	168	0
0	0	0	169	0
0	0	169	0	0
0	0	169	0	0
0	165	0	4	0
0	169	0	0	0
0	169	0	0	0
0	0	169	0	0
0	0	0	169	0
0	0	0	169	0
0	0	169	0	0
0	0	169	0	0
0	169	0	0	0
0	0	0	169	0
0	0	0	169	0
0	0	0	169	0
0	0	169	0	0
0	0	169	0	0
0	169	0	0	0
0	169	0	0	0
0	0	0	169	0
0	0	169	0	0
0	0	169	0	0
1	1	0	167	0
0	0	0	169	0
0	0	169	0	0
169	0	0	0	0
0	169	0	0	0
0	7	0	162	0
1	0	0	168	0
0	0	0	169	0
0	0	0	169	0
0	0	169	0	0
0	1	168	0	0
0	169	0	0	0
0	169	0	0	0
32	0	0	137	0
0	0	0	169	0
0	169	0	0	0
0	0	169	0	0
0	0	169	0	0
0	169	0	0	0
0	169	0	0	0
0	0	0	169	0
0	0	0	169	0
0	0	0	169	0
0	0	169	0	0
0	0	169	0	0
0	169	0	0	0
0	0	0	169	0
0	0	0	169	0
0	0	0	169	0
0	0	0	169	0
169	0	0	0	0
169	0	0	0	0
169	0	0	0	0
0	0	1	168	0
0	0	0	169	0
0	0	169	0	0
169	0	0	0	0
0	169	0	0	0
169	0	0	0	0
0	0	0	169	0
0	0	0	169	0
0	0	169	0	0
169	0	0	0	0
0	169	0	0	0
169	0	0	0	0
169	0	0	0	0
0	0	0	169	0
0	0	169	0	0
169	0	0	0	0
169	0	0	0	0
0	0	0	169	0
0	0	0	169	0
0	169	0	0	0
0	0	169	0	0
169	0	0	0	0
0	169	0	0	0
0	169	0	0	0
0	0	0	169	0
0	0	0	169	0
0	0	169	0	0
0	0	169	0	0
