0	34	0	0	0
0	0	0	34	0
0	0	0	34	0
0	0	0	34	0
0	0	0	34	0
34	0	0	0	0
34	0	0	0	0
0	34	0	0	0
0	0	34	0	0
0	0	0	34	0
0	0	0	34	0
34	0	0	0	0
34	0	0	0	0
0	0	34	0	0
0	34	0	0	0
0	34	0	0	0
0	0	0	34	0
0	0	34	0	0
34	0	0	0	0
34	0	0	0	0
34	0	0	0	0
0	34	0	0	0
0	34	0	0	0
0	0	34	0	0
0	0	34	0	0
34	0	0	0	0
0	0	0	34	0
34	0	0	0	0
34	0	0	0	0
0	0	34	0	0
0	34	0	0	0
0	34	0	0	0
0	0	34	0	0
0	0	0	34	0
0	0	0	34	0
0	34	0	0	0
0	34	0	0	0
0	0	34	0	0
0	0	34	0	0
34	0	0	0	0
34	0	0	0	0
34	0	0	0	0
0	34	0	0	0
0	0	0	34	0
0	0	34	0	0
0	34	0	0	0
0	34	0	0	0
34	0	0	0	0
0	34	0	0	0
0	0	0	34	0
0	0	0	34	0
34	0	0	0	0
34	0	0	0	0
34	0	0	0	0
0	0	0	34	0
0	34	0	0	0
34	0	0	0	0
34	0	0	0	0
0	34	0	0	0
0	0	34	0	0
0	0	34	0	0
0	0	0	34	0
34	0	0	0	0
34	0	0	0	0
0	0	34	0	0
0	34	0	0	0
0	34	0	0	0
0	0	0	34	0
0	0	0	34	0
0	0	0	34	0
0	0	34	0	0
0	34	0	0	0
0	0	0	34	0
0	0	34	0	0
0	0	0	34	0
0	0	34	0	0
0	1	33	0	0
0	0	0	34	0
0	0	34	0	0
34	0	0	0	0
34	0	0	0	0
0	34	0	0	0
0	34	0	0	0
0	0	0	34	0
0	0	34	0	0
0	34	0	0	0
0	0	34	0	0
0	0	0	34	0
0	0	0	34	0
34	0	0	0	0
0	0	0	34	0
34	0	0	0	0
0	0	0	34	0
34	0	0	0	0
0	34	0	0	0
0	0	0	34	0
0	34	0	0	0
0	0	0	34	0
34	0	0	0	0
34	0	0	0	0
0	34	0	0	0
0	0	0	34	0
0	34	0	0	0
0	0	0	34	0
0	0	0	34	0
34	0	0	0	0
0	34	0	0	0
0	0	34	0	0
0	0	34	0	0
0	0	0	34	0
34	0	0	0	0
34	0	0	0	0
0	34	0	0	0
0	0	0	34	0
0	34	0	0	0
0	0	0	34	0
0	34	0	0	0
0	0	34	0	0
0	0	0	34	0
34	0	0	0	0
0	34	0	0	0
0	34	0	0	0
0	34	0	0	0
34	0	0	0	0
34	0	0	0	0
0	0	34	0	0
0	34	0	0	0
0	0	0	34	0
34	0	0	0	0
0	34	0	0	0
0	0	0	34	0
0	34	0	0	0
34	0	0	0	0
0	34	0	0	0
34	0	0	0	0
34	0	0	0	0
0	0	34	0	0
0	0	0	34	0
0	34	0	0	0
0	0	0	34	0
0	0	34	0	0
0	34	0	0	0
34	0	0	0	0
0	0	34	0	0
0	34	0	0	0
0	34	0	0	0
0	0	0	34	0
0	34	0	0	0
0	34	0	0	0
0	34	0	0	0
0	0	34	0	0
0	0	34	0	0
0	0	0	34	0
0	0	0	34	0
0	0	34	0	0
34	0	0	0	0
0	0	34	0	0
0	0	0	34	0
0	34	0	0	0
0	0	0	34	0
0	0	0	34	0
0	0	0	34	0
0	34	0	0	0
0	34	0	0	0
0	0	0	34	0
34	0	0	0	0
0	0	0	34	0
34	0	0	0	0
0	34	0	0	0
34	0	0	0	0
0	0	0	34	0
34	0	0	0	0
0	0	34	0	0
34	0	0	0	0
0	34	0	0	0
0	0	0	34	0
0	0	34	0	0
0	0	34	0	0
34	0	0	0	0
34	0	0	0	0
0	0	0	34	0
0	0	0	34	0
0	0	34	0	0
0	0	34	0	0
0	0	0	34	0
34	0	0	0	0
0	34	0	0	0
0	0	34	0	0
0	0	0	34	0
0	0	0	34	0
0	34	0	0	0
0	0	0	34	0
0	34	0	0	0
0	0	34	0	0
0	34	0	0	0
0	34	0	0	0
0	0	0	34	0
0	0	34	0	0
0	0	34	0	0
0	34	0	0	0
0	34	0	0	0
0	0	0	34	0
0	34	0	0	0
0	0	0	34	0
34	0	0	0	0
34	0	0	0	0
0	34	0	0	0
0	34	0	0	0
0	34	0	0	0
34	0	0	0	0
0	34	0	0	0
0	0	0	34	0
0	0	34	0	0
0	0	34	0	0
0	0	0	34	0
34	0	0	0	0
34	0	0	0	0
34	0	0	0	0
0	0	34	0	0
34	0	0	0	0
34	0	0	0	0
34	0	0	0	0
0	34	0	0	0
0	34	0	0	0
0	0	34	0	0
0	34	0	0	0
0	34	0	0	0
0	0	0	34	0
0	34	0	0	0
0	34	0	0	0
0	0	34	0	0
0	0	0	34	0
0	0	34	0	0
0	34	0	0	0
34	0	0	0	0
0	34	0	0	0
0	0	34	0	0
0	0	34	0	0
34	0	0	0	0
0	0	34	0	0
0	0	34	0	0
0	34	0	0	0
0	34	0	0	0
0	34	0	0	0
0	0	0	34	0
0	0	0	34	0
34	0	0	0	0
0	34	0	0	0
0	34	0	0	0
34	0	0	0	0
0	34	0	0	0
0	34	0	0	0
0	34	0	0	0
0	34	0	0	0
0	0	0	34	0
0	34	0	0	0
0	34	0	0	0
0	0	0	34	0
0	34	0	0	0
0	0	34	0	0
0	34	0	0	0
0	0	34	0	0
0	34	0	0	0
0	0	34	0	0
34	0	0	0	0
0	0	0	34	0
34	0	0	0	0
0	34	0	0	0
0	34	0	0	0
34	0	0	0	0
0	0	0	34	0
0	0	34	0	0
34	0	0	0	0
34	0	0	0	0
0	0	34	0	0
0	0	34	0	0
34	0	0	0	0
34	0	0	0	0
0	0	0	34	0
0	0	0	34	0
0	34	0	0	0
34	0	0	0	0
0	34	0	0	0
0	34	0	0	0
0	34	0	0	0
34	0	0	0	0
0	34	0	0	0
34	0	0	0	0
34	0	0	0	0
0	0	34	0	0
0	34	0	0	0
0	0	34	0	0
34	0	0	0	0
34	0	0	0	0
0	0	34	0	0
0	34	0	0	0
0	34	0	0	0
0	34	0	0	0
0	34	0	0	0
0	0	34	0	0
0	0	34	0	0
0	0	0	34	0
0	0	0	34	0
0	0	34	0	0
0	0	0	34	0
0	0	0	34	0
